uf,u_x,u_xx,u_xxx,u_xxxx,uf*u_x,uf*u_xx,uf*u_xxx,uf*u_xxxx,u_x*u_xx,u_x*u_xxx,u_x*u_xxxx,u_xx*u_xxx,u_xx*u_xxxx,u_xxx*u_xxxx
-1.2839146,0.020938214,0.008625143,0.00065654534,-0.0005509155,-0.026882878,-0.011073947,-0.0008429481,0.00070732844,0.00018059509,1.3746887e-05,-1.1535186e-05,5.662798e-06,-4.751725e-06,-3.6170098e-07
-1.2818184,0.021787839,0.008686938,0.0005995146,-0.00060965767,-0.027928052,-0.011135077,-0.00076846883,0.0007814704,0.00018926962,1.3062127e-05,-1.3283123e-05,5.2079463e-06,-5.2960586e-06,-3.6549866e-07
-1.2796326,0.022643616,0.008742724,0.00053691084,-0.00066548534,-0.02897551,-0.011187474,-0.0006870486,0.0008515767,0.00019796687,1.2157603e-05,-1.5068995e-05,4.694063e-06,-5.8181545e-06,-3.5730628e-07
-1.2773705,0.023504527,0.008792071,0.00046900898,-0.00071818096,-0.030023988,-0.011230731,-0.0005990982,0.0009173831,0.00020665347,1.1023834e-05,-1.6880504e-05,4.1235603e-06,-6.314298e-06,-3.3683332e-07
-1.2750187,0.024369566,0.008834656,0.00039599964,-0.0007674772,-0.031071652,-0.011264352,-0.00050490693,0.0009785477,0.00021529674,9.650339e-06,-1.8703086e-05,3.4985208e-06,-6.780397e-06,-3.039207e-07
-1.272583,0.025239035,0.0088697,0.0003184116,-0.00081326655,-0.032118767,-0.011287429,-0.00040520518,0.0010349492,0.00022386268,8.036402e-06,-2.0526064e-05,2.8242152e-06,-7.2134303e-06,-2.589535e-07
-1.2700596,0.02611088,0.0088970475,0.00023645193,-0.0008553085,-0.033162374,-0.011299781,-0.00030030805,0.0010862928,0.00023230974,6.173968e-06,-2.2332857e-05,2.103724e-06,-7.6097203e-06,-2.0223935e-07
-1.2674599,0.026985522,0.008916023,0.00015058304,-0.00089342624,-0.034203067,-0.011300702,-0.00019085797,0.001132382,0.00024060355,4.0635623e-06,-2.4109573e-05,1.3426019e-06,-7.965809e-06,-1.3453484e-07
-1.2647629,0.027861223,0.008926462,6.117333e-05,-0.00092749397,-0.03523784,-0.011289858,-7.7369754e-05,0.0011730599,0.00024870216,1.7043636e-06,-2.5841116e-05,5.460614e-07,-8.27924e-06,-5.6737893e-08
-1.2619858,0.028737804,0.008927969,-3.140058e-05,-0.00095730193,-0.0362667,-0.01126697,3.9627088e-05,0.0012081014,0.00025657023,-9.0238376e-07,-2.7510756e-05,-2.8034341e-07,-8.546762e-06,3.0059837e-08
-1.2591228,0.02961386,0.008920241,-0.00012667583,-0.0009827404,-0.03728749,-0.0112316795,0.00015950044,0.0012373909,0.00026416278,-3.7513603e-06,-2.9102737e-05,-1.129979e-06,-8.766282e-06,1.2448946e-07
-1.2561741,0.030488983,0.008903013,-0.00022420324,-0.0010036974,-0.03829947,-0.011183734,0.0002816383,0.0012608187,0.0002714438,-6.8357285e-06,-3.0601714e-05,-1.9960842e-06,-8.935931e-06,2.2503221e-07
-1.2531376,0.03136171,0.00887617,-0.00032360604,-0.0010200138,-0.03930054,-0.011123062,0.0004055229,0.0012782176,0.00027837188,-1.0148839e-05,-3.1989377e-05,-2.8723823e-06,-9.053816e-06,3.3008263e-07
-1.2500095,0.032231305,0.008839472,-0.00042436054,-0.0010316422,-0.04028944,-0.011049424,0.00053045474,0.0012895626,0.00028490773,-1.36776935e-05,-3.3251174e-05,-3.7511231e-06,-9.119172e-06,4.3778823e-07
-1.2468052,0.033097222,0.008792756,-0.0005259781,-0.0010384977,-0.04126579,-0.010962854,0.00065579225,0.0012948043,0.0002910158,-1.7408414e-05,-3.4371387e-05,-4.6247974e-06,-9.131257e-06,5.4622706e-07
-1.2435112,0.03395746,0.008736186,-0.00062809355,-0.0010404903,-0.042226482,-0.010863544,0.00078104134,0.0012938614,0.00029665866,-2.132846e-05,-3.5332407e-05,-5.487142e-06,-9.089917e-06,6.5352526e-07
-1.2401428,0.034812152,0.008669438,-0.0007301428,-0.0010375956,-0.04317204,-0.0107513415,0.00090548134,0.0012867667,0.0003018018,-2.5417843e-05,-3.6120935e-05,-6.3299276e-06,-8.99537e-06,7.5759294e-07
-1.236681,0.035659593,0.008592839,-0.0008316931,-0.001029819,-0.04409954,-0.010626601,0.001028539,0.0012735575,0.00030641715,-2.9657838e-05,-3.6722926e-05,-7.146605e-06,-8.84907e-06,8.564934e-07
-1.2331429,0.036499158,0.008506181,-0.0009321718,-0.0010171809,-0.045008674,-0.010489336,0.0011495011,0.0012543293,0.00031046843,-3.4023487e-05,-3.7126243e-05,-7.929222e-06,-8.652324e-06,9.4818733e-07
-1.2295113,0.0373293,0.008409853,-0.0010312401,-0.0009996509,-0.045896795,-0.010340009,0.0012679213,0.0012290821,0.00031393394,-3.8495473e-05,-3.731627e-05,-8.672578e-06,-8.406917e-06,1.0308801e-06
-1.2258129,0.038149986,0.008303744,-0.0011282838,-0.000977372,-0.046764746,-0.010178836,0.0013830649,0.0011980752,0.00031678771,-4.3044012e-05,-3.728673e-05,-9.36898e-06,-8.115847e-06,1.102753e-06
-1.222023,0.038959567,0.00818834,-0.0012229643,-0.00095034234,-0.047609486,-0.010006339,0.0014944904,0.0011613402,0.00031901416,-4.7646157e-05,-3.7024925e-05,-1.0014047e-05,-7.781726e-06,1.1622348e-06
-1.2181606,0.03975752,0.008063748,-0.0013147591,-0.00091870246,-0.048431046,-0.0098229395,0.0016015879,0.0011191271,0.0003205946,-5.2271564e-05,-3.6525333e-05,-1.0601886e-05,-7.4081845e-06,1.2078724e-06
-1.2142162,0.040542547,0.00793032,-0.001403229,-0.0008826071,-0.049227417,-0.009629123,0.0017038233,0.0010716759,0.00032151537,-5.6890476e-05,-3.578314e-05,-1.1128054e-05,-6.9993566e-06,1.2384999e-06
-1.2101974,0.04131425,0.007788319,-0.0014878986,-0.0008422341,-0.049998403,-0.009425404,0.0018006512,0.0010192696,0.00032176857,-6.1471415e-05,-3.4796274e-05,-1.1588229e-05,-6.559588e-06,1.253159e-06
-1.2061062,0.04207154,0.007638289,-0.0015684491,-0.0007977024,-0.050742745,-0.009212588,0.0018917162,0.0009621138,0.00032135457,-6.598707e-05,-3.356057e-05,-1.1980267e-05,-6.0930815e-06,1.2511556e-06
-1.2019386,0.042813696,0.007480535,-0.0016444294,-0.0007492673,-0.051459435,-0.008991145,0.0019765033,0.0009005733,0.00032026935,-7.04041e-05,-3.20789e-05,-1.2301212e-05,-5.6049203e-06,1.2321171e-06
-1.1976967,0.04354018,0.007315585,-0.0017154551,-0.000697188,-0.05214793,-0.008761852,0.002054595,0.0008350198,0.0003185219,-7.469123e-05,-3.0355692e-05,-1.2549557e-05,-5.100338e-06,1.1959947e-06
-1.1933937,0.044249985,0.0071438765,-0.0017812002,-0.00064170826,-0.052807655,-0.008525457,0.002125673,0.0007658106,0.00031611643,-7.8818084e-05,-2.8395581e-05,-1.2724674e-05,-4.5842844e-06,1.1430109e-06
-1.1890144,0.044942733,0.0069660093,-0.0018413519,-0.0005831171,-0.053437557,-0.008282686,0.0021893939,0.0006933346,0.0003130715,-8.275538e-05,-2.6206875e-05,-1.2826874e-05,-4.061999e-06,1.0737238e-06
-1.1845665,0.045617566,0.0067824936,-0.0018956098,-0.0005217304,-0.05403704,-0.008034315,0.0022454758,0.0006180244,0.00030940084,-8.6473105e-05,-2.380007e-05,-1.2856961e-05,-3.538633e-06,9.889973e-07
-1.1800556,0.04627426,0.006593993,-0.0019436971,-0.00045790419,-0.0546062,-0.0077812783,0.0022936708,0.0005403524,0.00030513215,-8.994315e-05,-2.1189177e-05,-1.2816725e-05,-3.019417e-06,8.90027e-07
-1.1754818,0.046912245,0.0064010876,-0.0019854496,-0.00039194405,-0.05514449,-0.007524362,0.00233386,0.0004607231,0.0003002894,-9.31419e-05,-1.8386976e-05,-1.2709037e-05,-2.5088682e-06,7.7818515e-07
-1.170845,0.047530957,0.006204397,-0.002020611,-0.00032427566,-0.055651385,-0.0072643873,0.0023658222,0.00037967655,0.00029490094,-9.604157e-05,-1.5413132e-05,-1.2536672e-05,-2.0119348e-06,6.5523494e-07
-1.1661491,0.048130214,0.006004566,-0.0020490612,-0.00025525704,-0.056127008,-0.007002219,0.002389511,0.00029766778,0.00028900104,-9.862176e-05,-1.2285576e-05,-1.2303723e-05,-1.5327076e-06,5.230373e-07
-1.1613979,0.048709895,0.005802321,-0.0020707154,-0.00018526215,-0.056571573,-0.0067388033,0.0024049247,0.00021516308,0.00028263044,-0.00010086433,-9.0241e-06,-1.2014955e-05,-1.0749504e-06,3.8362518e-07
-1.1565838,0.049269397,0.0055982345,-0.0020854457,-0.000114760216,-0.056984186,-0.0064748274,0.0024119928,0.00013272981,0.00027582163,-0.00010274865,-5.6541667e-06,-1.1674814e-05,-6.424546e-07,2.393262e-07
-1.1517258,0.049808912,0.005393045,-0.0020932427,-4.4145298e-05,-0.057366207,-0.0062113088,0.0024108416,5.084328e-05,0.0002686217,-0.000104262144,-2.1988292e-06,-1.1288952e-05,-2.3807758e-07,9.240682e-08
-1.1468067,0.050328374,0.005187452,-0.0020941186,2.6156185e-05,-0.057716917,-0.0059490046,0.0024015494,-2.9996088e-05,0.00026107603,-0.000105393585,1.3163983e-06,-1.0863139e-05,1.3568395e-07,-5.4774155e-08
-1.1418438,0.050827425,0.0049820743,-0.0020881048,9.570217e-05,-0.05803698,-0.0056887507,0.0023842896,-0.00010927693,0.000253226,-0.00010613299,4.8642946e-06,-1.0403093e-05,4.7679532e-07,-1.9983617e-07
-1.1368275,0.05130663,0.004777655,-0.0020753494,0.00016411074,-0.05832679,-0.0054313694,0.0023593144,-0.0001865656,0.00024512538,-0.00010647919,8.419969e-06,-9.915304e-06,7.8406447e-07,-3.4058712e-07
-1.1317692,0.05176584,0.004574785,-0.00205595,0.00023093584,-0.05858698,-0.005177601,0.0023268608,-0.00026136608,0.00023681759,-0.00010642798,1.19545875e-05,-9.405529e-06,1.0564818e-06,-4.7479253e-07
-1.1266613,0.0522049,0.0043741707,-0.002030093,0.00029577082,-0.05881724,-0.004928209,0.0022872272,-0.00033323353,0.00022835314,-0.0001059808,1.5440686e-05,-8.879973e-06,1.293752e-06,-6.0044226e-07
-1.1215191,0.052624825,0.0041763736,-0.0019979447,0.00035817764,-0.059019744,-0.004683883,0.002240733,-0.00040170306,0.00021978094,-0.00010514149,1.8849036e-05,-8.344164e-06,1.4958837e-06,-7.156191e-07
-1.1163311,0.053025045,0.0039820736,-0.0019598424,0.00041783197,-0.059193507,-0.0044453125,0.002187833,-0.00046643883,0.00021114963,-0.00010392073,2.2155558e-05,-7.804237e-06,1.6638377e-06,-8.188848e-07
-1.1111069,0.0534068,0.0037917548,-0.0019160017,0.0004743121,-0.059340663,-0.004213045,0.0021288826,-0.00052701146,0.0002025055,-0.00010232752,2.5331492e-05,-7.2650087e-06,1.7984752e-06,-9.087828e-07
-1.1058464,0.053769764,0.0036060475,-0.0018668269,0.0005273071,-0.0594611,-0.0039877347,0.0020644239,-0.0005831207,0.00019389633,-0.00010037884,2.8353179e-05,-6.7318665e-06,1.9014944e-06,-9.843911e-07
-1.1005497,0.054114882,0.0034253744,-0.0018125941,0.0005764634,-0.059556115,-0.0037697947,0.0019948499,-0.00063442666,0.00018536374,-9.808832e-05,3.119525e-05,-6.2088134e-06,1.974603e-06,-1.0448942e-06
-1.0952206,0.054442532,0.0032502948,-0.0017537682,0.0006215252,-0.05962658,-0.0035597899,0.0019207629,-0.0006807072,0.00017695429,-9.547958e-05,3.383741e-05,-5.7002635e-06,2.0201403e-06,-1.0900112e-06
-1.0898609,0.054753117,0.0030811806,-0.0016907132,0.0006621812,-0.059673283,-0.0033580584,0.0018426423,-0.00072168536,0.00016870424,-9.257182e-05,3.6256482e-05,-5.209393e-06,2.0402997e-06,-1.1195584e-06
-1.0844688,0.055047665,0.0029184348,-0.0016238864,0.0006982177,-0.05969748,-0.0031649517,0.0017610542,-0.00075719535,0.00016065301,-8.939116e-05,3.8435253e-05,-4.7392064e-06,2.0377029e-06,-1.1338262e-06
-1.0790539,0.055326596,0.0027624231,-0.001553776,0.0007294622,-0.059700377,-0.0029808034,0.001676608,-0.000787129,0.00015283546,-8.596513e-05,4.035866e-05,-4.2921865e-06,2.0150833e-06,-1.1334208e-06
-1.0736065,0.055590287,0.0026134574,-0.0014808268,0.000755706,-0.059682094,-0.0028058249,0.0015898253,-0.00081133086,0.00014528284,-8.231959e-05,4.2009913e-05,-3.8700778e-06,1.9750055e-06,-1.1190697e-06
-1.0681419,0.055840053,0.0024717264,-0.0014055483,0.0007768513,-0.0596451,-0.0026401547,0.001501325,-0.00082978746,0.00013802134,-7.848589e-05,4.337942e-05,-3.4741308e-06,1.9201639e-06,-1.091902e-06
-1.062643,0.056075845,0.0023375396,-0.0013284665,0.0007928354,-0.059588607,-0.0024839703,0.0014116856,-0.000842501,0.0001310795,-7.449488e-05,4.4458913e-05,-3.105343e-06,1.8532841e-06,-1.0532552e-06
-1.057127,0.05629916,0.0022109468,-0.0012500612,0.000803567,-0.059515364,-0.0023372516,0.0013214735,-0.00084947236,0.00012447445,-7.03774e-05,4.5240147e-05,-2.7638187e-06,1.7766439e-06,-1.0045079e-06
-1.05159,0.05651034,0.0020920974,-0.0011708483,0.0008090761,-0.059425708,-0.0022000286,0.0012312523,-0.0008508163,0.000118225136,-6.6165034e-05,4.5721168e-05,-2.4495287e-06,1.692666e-06,-9.4730535e-07
-1.046032,0.05671033,0.0019810197,-0.0010913543,0.0008093934,-0.059320815,-0.00207221,0.0011415915,-0.0008466514,0.00011234428,-6.189106e-05,4.5900968e-05,-2.1619944e-06,1.6034244e-06,-8.8333496e-07
-1.0404568,0.056899417,0.0018778405,-0.001012108,0.0008046345,-0.059201382,-0.0019538119,0.0010530547,-0.0008371874,0.00010684803,-5.7588357e-05,4.5783232e-05,-1.9005774e-06,1.5109752e-06,-8.14377e-07
-1.0348625,0.057079017,0.0017823299,-0.0009335501,0.0007948666,-0.059068937,-0.0018444664,0.000966096,-0.0008225776,0.00010173364,-5.3286123e-05,4.5370205e-05,-1.6638943e-06,1.4167144e-06,-7.420478e-07
-1.0292492,0.057249818,0.001694475,-0.00085618446,0.0007802766,-0.05892433,-0.001744037,0.00088122714,-0.0008030991,9.7008386e-05,-4.9016406e-05,4.4670694e-05,-1.4507831e-06,1.3221592e-06,-6.680607e-07
-1.0236168,0.057412025,0.0016141459,-0.00078048714,0.0007610648,-0.05876791,-0.0016522668,0.00079891976,-0.0007790387,9.2671384e-05,-4.480935e-05,4.3694272e-05,-1.2598201e-06,1.2284697e-06,-5.940013e-07
-1.0179749,0.05756694,0.0015411605,-0.00070688844,0.000737479,-0.0586017,-0.0015688627,0.00071959465,-0.0007507351,8.87199e-05,-4.0693405e-05,4.2454412e-05,-1.0894286e-06,1.1365736e-06,-5.2131537e-07
-1.0123177,0.057714853,0.001475245,-0.0006358111,0.00070976664,-0.058425765,-0.0014934166,0.00064364285,-0.0007185093,8.514355e-05,-3.6695747e-05,4.0964078e-05,-9.379772e-07,1.0470796e-06,-4.5127751e-07
-1.0066452,0.057856947,0.0014162047,-0.0005676417,0.0006782444,-0.05824142,-0.0014256157,0.0005714138,-0.0006827515,8.193728e-05,-3.2842014e-05,3.924115e-05,-8.0389685e-07,9.605329e-07,-3.849998e-07
-1.0009556,0.0579932,0.0013637069,-0.00050276174,0.00064326834,-0.058048617,-0.00136501,0.0005032422,-0.000643883,7.908572e-05,-2.9156763e-05,3.7305188e-05,-6.856197e-07,8.7722947e-07,-3.2341072e-07
-0.9952545,0.05812485,0.0013173855,-0.0004414565,0.0006051301,-0.05784902,-0.0013111338,0.00043936158,-0.0006022585,7.657283e-05,-2.5659594e-05,3.5173096e-05,-5.815684e-07,7.971896e-07,-2.6713863e-07
-0.9895439,0.05825212,0.0012769195,-0.0003840301,0.0005642544,-0.05764303,-0.001263568,0.00038001465,-0.00055835454,7.4383264e-05,-2.2370567e-05,3.2869015e-05,-4.9037556e-07,7.2050744e-07,-2.1669068e-07
-0.98381805,0.05837556,0.0012418479,-0.0003307454,0.0005210197,-0.05743093,-0.0012217524,0.00032539328,-0.0005125886,7.249357e-05,-1.9307447e-05,3.0414816e-05,-4.1073545e-07,6.470272e-07,-1.7232486e-07
-0.97808456,0.05849613,0.0012118208,-0.00028179886,0.00047584137,-0.05721416,-0.0011852632,0.0002756231,-0.0004654131,7.0886825e-05,-1.6484142e-05,2.7834878e-05,-3.414897e-07,5.766344e-07,-1.3409155e-07
-0.9723358,0.05861369,0.0011863814,-0.00023735451,0.00042913112,-0.05699219,-0.0011535612,0.0002307883,-0.00041725955,6.95382e-05,-1.3912224e-05,2.5152958e-05,-2.81593e-07,5.091132e-07,-1.0185621e-07
-0.9665737,0.058729094,0.0011650951,-0.00019758845,0.0003813434,-0.056766,-0.0011261504,0.0001909838,-0.0003685965,6.842498e-05,-1.1604191e-05,2.2395952e-05,-2.3020934e-07,4.4430132e-07,-7.534905e-08
-0.9608002,0.058842614,0.0011474396,-0.00016251551,0.00033286068,-0.056535993,-0.0011024602,0.00015614493,-0.0003198126,6.751835e-05,-9.5628375e-06,1.9586392e-05,-1.8647674e-07,3.8193753e-07,-5.4095025e-08
-0.9550209,0.05895454,0.0011330148,-0.00013223533,0.00028412588,-0.05630282,-0.0010820528,0.00012628752,-0.00027134616,6.679637e-05,-7.795873e-06,1.6750511e-05,-1.4982459e-07,3.2191883e-07,-3.7571482e-08
-0.9492245,0.0590652,0.0011213106,-0.0001067291,0.00023556153,-0.056066133,-0.0010643755,0.00010130987,-0.00022360077,6.623044e-05,-6.3039756e-06,1.3913489e-05,-1.1967647e-07,2.6413764e-07,-2.514127e-08
-0.9434242,0.05917483,0.0011119058,-8.5978485e-05,0.00018756244,-0.055826966,-0.0010489989,8.111419e-05,-0.00017695095,6.5796834e-05,-5.087762e-06,1.1098976e-05,-9.559997e-08,2.0855177e-07,-1.6126334e-08
-0.9376087,0.0592835,0.0011042808,-6.9876274e-05,0.00014053687,-0.055584725,-0.0010353833,6.55166e-05,-0.0001317686,6.546563e-05,-4.14251e-06,8.331517e-06,-7.716303e-08,1.5519217e-07,-9.820193e-09
-0.9317856,0.05939189,0.0010980007,-5.8333648e-05,9.485875e-05,-0.055340506,-0.0010231012,5.4354452e-05,-8.838801e-05,6.5212334e-05,-3.4645457e-06,5.6338404e-06,-6.405038e-08,1.0415497e-07,-5.533457e-09
-0.9259472,0.059499238,0.0010926895,-5.1190327e-05,5.0878825e-05,-0.05509315,-0.0010117728,4.739954e-05,-4.7111105e-05,6.501419e-05,-3.0457854e-06,3.0272513e-06,-5.5935132e-08,5.5594757e-08,-2.6045037e-09
-0.92009926,0.059606243,0.0010878512,-4.8266e-05,8.9249625e-06,-0.05484366,-0.0010009311,4.440951e-05,-8.211851e-06,6.484272e-05,-2.8769548e-06,5.3198346e-07,-5.2506227e-08,9.709032e-09,-4.3077222e-10
-0.9142418,0.05971294,0.0010830826,-4.935978e-05,-3.0691284e-05,-0.054592066,-0.0009901994,4.5126773e-05,2.8059254e-05,6.4674045e-05,-2.9474174e-06,-1.8326668e-06,-5.346072e-08,-3.3241196e-08,1.5149151e-09
-0.9083748,0.05981871,0.0010780263,-5.4219585e-05,-6.770713e-05,-0.05433781,-0.0009792518,4.9251703e-05,6.150345e-05,6.448614e-05,-3.2433456e-06,-4.050153e-06,-5.8450137e-08,-7.299006e-08,3.6710524e-09
-0.90249825,0.05992435,0.0010722956,-6.257027e-05,-0.000101866,-0.05408162,-0.0009677449,5.6469555e-05,9.1933885e-05,6.4256616e-05,-3.7494826e-06,-6.1042538e-06,-6.709382e-08,-1.0923046e-07,6.3737824e-09
-0.89660835,0.06002936,0.0010656227,-7.411467e-05,-0.0001329649,-0.053822827,-0.00095544616,6.645184e-05,0.00011921744,6.396865e-05,-4.4490566e-06,-7.981797e-06,-7.8978275e-08,-1.416904e-07,9.8546495e-09
-0.8907051,0.060133662,0.0010576891,-8.856107e-05,-0.0001608228,-0.05356136,-0.0009420891,7.88818e-05,0.00014324569,6.360272e-05,-5.3255017e-06,-9.6708645e-06,-9.367008e-08,-1.7010052e-07,1.424264e-08
-0.88480186,0.060237013,0.0010481598,-0.000105585656,-0.00018531232,-0.05329782,-0.00092741376,9.3422386e-05,0.0001639647,6.313802e-05,-6.3601647e-06,-1.11626605e-05,-1.1067064e-07,-1.9423693e-07,1.9566324e-08
-0.87888527,0.060339298,0.0010368784,-0.00012483631,-0.00020631927,-0.05303132,-0.00091129716,0.0001097168,0.00018133096,6.256452e-05,-7.5325356e-06,-1.244916e-05,-1.2944008e-07,-2.13928e-07,2.5756137e-08
-0.8729553,0.060440503,0.0010235758,-0.00014598484,-0.00022378656,-0.05276186,-0.0008935359,0.00012743825,0.00019535566,6.186544e-05,-8.823397e-06,-1.3525772e-05,-1.4942655e-07,-2.290625e-07,3.2669444e-08
-0.86701584,0.060540292,0.0010081504,-0.00016866626,-0.00023767355,-0.052489392,-0.0008740824,0.00014623631,0.00020606673,6.103372e-05,-1.0211104e-05,-1.43888265e-05,-1.7004096e-07,-2.3961067e-07,4.0087507e-08
-0.8610687,0.060638394,0.0009904386,-0.00019253032,-0.00024799083,-0.052213825,-0.0008528357,0.00016578184,0.00021353715,6.0058606e-05,-1.167473e-05,-1.50377655e-05,-1.9068946e-07,-2.456197e-07,4.7745754e-08
-0.855114,0.06073469,0.0009703154,-0.00021724075,-0.00025478378,-0.05193508,-0.0008297303,0.0001857656,0.00021786918,5.8931804e-05,-1.319405e-05,-1.5474214e-05,-2.1079205e-07,-2.4722064e-07,5.534942e-08
-0.8491459,0.06082884,0.0009477485,-0.00024244637,-0.00025812373,-0.05165256,-0.00080477673,0.00020587235,0.0002191847,5.765044e-05,-1.4747731e-05,-1.5701367e-05,-2.2977818e-07,-2.4463637e-07,6.2581165e-08
-0.84316826,0.06092061,0.000922719,-0.00026781362,-0.0002581172,-0.051366325,-0.0007780074,0.00022581195,0.00021763622,5.6212608e-05,-1.6315369e-05,-1.5724656e-05,-2.4711673e-07,-2.3816963e-07,6.9127296e-08
-0.8371792,0.06100996,0.00089516386,-0.00029302426,-0.00025491024,-0.051076267,-0.0007494126,0.0002453138,0.00021340554,5.461391e-05,-1.7877399e-05,-1.5552063e-05,-2.6230472e-07,-2.2818644e-07,7.469488e-08
-0.8311882,0.061096516,0.00086518057,-0.00031776013,-0.0002486602,-0.050782703,-0.0007191279,0.00026411848,0.00020668341,5.285952e-05,-1.9414038e-05,-1.5192271e-05,-2.749199e-07,-2.1513597e-07,7.901429e-08
-0.8251858,0.061179817,0.00083282037,-0.00034174937,-0.00023958011,-0.050484713,-0.00068723154,0.00028200672,0.0001976981,5.0951796e-05,-2.0908165e-05,-1.4657468e-05,-2.8461585e-07,-1.995272e-07,8.187635e-08
-0.8191757,0.061259855,0.0007981174,-0.00036471986,-0.00022787241,-0.050182585,-0.0006537984,0.00029876965,0.00018666754,4.8892558e-05,-2.2342685e-05,-1.3959431e-05,-2.9108926e-07,-1.8186894e-07,8.31096e-08
-0.8131561,0.06133638,0.0007612472,-0.00038641584,-0.00021379202,-0.049876053,-0.0006190128,0.0003142164,0.00017384629,4.6692145e-05,-2.3701348e-05,-1.3113228e-05,-2.9415796e-07,-1.6274858e-07,8.261262e-08
-0.8071327,0.061409276,0.0007222684,-0.0004066329,-0.00019758841,-0.049565434,-0.0005829665,0.00032820672,0.00015948007,4.435398e-05,-2.4971032e-05,-1.2133761e-05,-2.936981e-07,-1.4271187e-07,8.034595e-08
-0.80109787,0.06147814,0.00068145717,-0.00042515006,-0.00017954984,-0.049250007,-0.0005459139,0.00034058682,0.000143837,4.189472e-05,-2.6137435e-05,-1.1038391e-05,-2.8972156e-07,-1.2235553e-07,7.6335624e-08
-0.7950592,0.06154288,0.0006388813,-0.00044182985,-0.0001599615,-0.04893023,-0.00050794845,0.00035128088,0.00012717886,3.9318595e-05,-2.7191481e-05,-9.844492e-06,-2.8227683e-07,-1.0219642e-07,7.067577e-08
-0.7890129,0.06160357,0.0005947686,-0.00045651186,-0.00013911522,-0.048606012,-0.00046928012,0.00036019375,0.0001097637,3.663987e-05,-2.812276e-05,-8.569994e-06,-2.7151893e-07,-8.2741366e-08,6.350775e-08
-0.7829647,0.061659645,0.0005493092,-0.00046911306,-0.000117326585,-0.048277326,-0.0004300897,0.00036729896,9.1862574e-05,3.387021e-05,-2.8925346e-05,-7.2343155e-06,-2.576881e-07,-6.444857e-08,5.5039433e-08
-0.77690697,0.06171143,0.00050275883,-0.00047953165,-9.490229e-05,-0.04794404,-0.00039059683,0.00037255147,7.373025e-05,3.1025967e-05,-2.9592584e-05,-5.856556e-06,-2.4108877e-07,-4.7712962e-08,4.550865e-08
-0.7708435,0.06175841,0.00045524267,-0.00048773477,-7.214655e-05,-0.04760607,-0.00035092086,0.00037596718,5.56137e-05,2.8115064e-05,-3.0121724e-05,-4.455656e-06,-2.2203768e-07,-3.2844188e-08,3.518838e-08
-0.76478386,0.061800744,0.000407009,-0.0004937003,-4.9362043e-05,-0.04726421,-0.0003112739,0.00037757403,3.7751295e-05,2.515346e-05,-3.0511048e-05,-3.050611e-06,-2.0094048e-07,-2.0090797e-08,2.4370056e-08
-0.7587166,0.06183826,0.00035834053,-0.00049744407,-2.6860396e-05,-0.046917714,-0.0002718789,0.00037741906,2.0379428e-05,2.2159156e-05,-3.0761075e-05,-1.6610002e-06,-1.7825437e-07,-9.625169e-09,1.3361545e-08
-0.75263786,0.061871108,0.000309453,-0.00049899856,-4.9095206e-06,-0.04656654,-0.00023290604,0.0003755652,3.6950912e-06,1.91462e-05,-3.0873594e-05,-3.0375747e-07,-1.544166e-07,-1.5192658e-09,2.4498437e-09
-0.74656487,0.06189908,0.0002604613,-0.0004984309,1.6206932e-05,-0.04621168,-0.00019445125,0.000372111,-1.20995255e-05,1.6122314e-05,-3.0852414e-05,1.0031941e-06,-1.2982197e-07,4.2212784e-09,-8.078036e-09
-0.74048615,0.061922185,0.00021164995,-0.0004958401,3.6233254e-05,-0.04585252,-0.00015672385,0.00036716272,-2.6830223e-05,1.3105828e-05,-3.07035e-05,2.2436423e-06,-1.0494453e-07,7.668766e-09,-1.79659e-08
-0.7344074,0.0619407,0.00016316473,-0.0004913603,5.493647e-05,-0.04548971,-0.00011982939,0.00036085866,-4.0345752e-05,1.0106538e-05,-3.0435202e-05,3.4028035e-06,-8.0172676e-08,8.963695e-09,-2.6993602e-08
-0.7283249,0.061954156,0.000115189876,-0.0004851173,7.209475e-05,-0.045122754,-8.3895655e-05,0.000353323,-5.25084e-05,7.1364916e-06,-3.0055033e-05,4.4665694e-06,-5.5880605e-08,8.3045855e-09,-3.4974413e-08
-0.72224045,0.061963264,6.799361e-05,-0.00047725826,8.7516266e-05,-0.044752374,-4.9107737e-05,0.00034469523,-6.3207786e-05,4.213106e-06,-2.957248e-05,5.4227935e-06,-3.2450515e-08,5.950547e-09,-4.1767862e-08
-0.7161598,0.06196766,2.157396e-05,-0.00046798572,0.00010103881,-0.044378746,-1.5450403e-05,0.00033515258,-7.235994e-05,1.3368879e-06,-2.899998e-05,6.2611384e-06,-1.0096305e-08,2.1798072e-09,-4.728472e-08
-0.7100754,0.06196752,-2.3895498e-05,-0.00045749202,0.000112521506,-0.04400161,1.6967604e-05,0.0003248538,-7.989875e-05,-1.4807447e-06,-2.8349645e-05,6.9726784e-06,1.0931999e-08,-2.6887574e-09,-5.147769e-08
-0.70399284,0.061962944,-6.8256675e-05,-0.0004459661,0.000121849764,-0.04362147,4.805221e-05,0.00031395696,-8.5781365e-05,-4.2293846e-06,-2.7633374e-05,7.55017e-06,3.0440166e-08,-8.31706e-09,-5.4340866e-08
